 Vol  , Cur  ,  X1  ,  Y1  ,  Z1  ,  X2  ,  Y2  ,  Z2  ,  X3  ,  Y3  ,  Z3  ,  X4  ,  Y4  ,  Z4  
4.9612,0.4399,-0.4688,0.8984,-0.0391,0.5078,0.7813,0.0391,-0.2734,0.7031,-0.5469,-0.0391,0.8594,-0.4688
4.9612,1.0948,-0.4688,0.8984,-0.0391,0.5078,0.7813,0.0000,-0.2734,0.7031,-0.5078,-0.0391,0.8594,-0.4688
4.9067,1.2170,-0.4688,0.8984,-0.0391,0.5078,0.7813,0.0000,-0.3125,0.7031,-0.5078,0.0000,0.8594,-0.4688
4.9612,0.0391,-0.4688,0.8984,-0.0391,0.5078,0.8203,0.0391,-0.2734,0.7422,-0.5078,0.0000,0.8984,-0.4297
4.9612,1.0997,-0.4688,0.8984,-0.0391,0.5078,0.7813,0.0000,-0.3125,0.7031,-0.5078,0.0000,0.8594,-0.4688
4.9612,1.1193,-0.4688,0.8984,-0.0391,0.5078,0.7813,0.0000,-0.3125,0.7031,-0.5469,0.0000,0.8594,-0.4688
4.9612,0.2004,-0.4688,0.9375,-0.0391,0.5078,0.8203,0.0391,-0.2734,0.7031,-0.4688,0.0781,0.8594,-0.4688
5.0702,1.0557,-0.4688,0.8594,-0.0781,0.4688,0.7813,0.0000,-0.3125,0.7031,-0.5469,-0.0391,0.8594,-0.4688
4.9612,1.0753,-0.4688,0.8594,-0.0391,0.4688,0.7813,0.0000,-0.3125,0.7031,-0.5469,-0.0391,0.8594,-0.4688
4.9612,1.0948,-0.4688,0.8984,-0.0391,0.5078,0.7813,0.0000,-0.3125,0.7031,-0.5469,-0.0391,0.8594,-0.4688
4.9612,1.1339,-0.4688,0.8984,-0.0391,0.5469,0.7813,0.0391,-0.3125,0.7031,-0.5078,-0.0391,0.8594,-0.4688
4.9612,0.0929,-0.4297,0.8984,-0.0391,0.5078,0.7813,0.0391,-0.2734,0.7031,-0.5078,0.0000,0.8984,-0.4297
5.0157,1.1193,-0.4688,0.8594,-0.0781,0.4688,0.7813,0.0000,-0.3125,0.6641,-0.5469,-0.0391,0.8203,-0.4688
5.0157,0.2248,-0.4688,0.8594,-0.0391,0.5078,0.7813,0.0391,-0.2734,0.7031,-0.5469,0.0000,0.8594,-0.4688
4.9612,1.1046,-0.4688,0.8594,-0.0391,0.4688,0.7813,0.0391,-0.3125,0.7031,-0.5469,-0.0391,0.8203,-0.4688
