 Vol  , Cur  ,  X1  ,  Y1  ,  Z1  ,  X2  ,  Y2  ,  Z2  ,  X3  ,  Y3  ,  Z3  ,  X4  ,  Y4  ,  Z4  
4.9612,0.8016,-0.4297,0.9375,0.0000,0.5469,0.8984,0.0391,-0.2344,0.8203,-0.4297,-0.1172,1.0156,-0.2734
4.9612,0.7625,-0.4297,0.9375,0.0000,0.5469,0.8984,0.0391,-0.2344,0.8203,-0.4297,-0.1172,1.0547,-0.2344
5.0702,0.7771,-0.4688,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2344,0.7813,-0.4297,-0.1562,1.0156,-0.2734
4.9612,0.8944,-0.4297,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2344,0.7813,-0.4297,-0.1562,0.9766,-0.2734
4.9612,0.7722,-0.4297,0.9375,0.0000,0.5469,0.8594,0.0391,-0.2344,0.7813,-0.4297,-0.1172,1.0156,-0.2344
4.9612,0.7722,-0.4688,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2734,0.7813,-0.4297,-0.1562,1.0156,-0.2734
4.9612,0.7674,-0.4297,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2734,0.7813,-0.4297,-0.1562,1.0156,-0.2734
4.9612,0.7722,-0.4297,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2344,0.7813,-0.4297,-0.1562,1.0156,-0.2734
4.9612,0.8700,-0.4297,0.9766,0.0391,0.5859,0.8984,0.0391,-0.2344,0.8203,-0.4297,-0.1172,1.0156,-0.2344
5.0157,0.9922,-0.4297,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2734,0.7813,-0.3906,-0.1172,1.0156,-0.2734
5.0157,0.7918,-0.4688,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2344,0.7813,-0.4297,-0.1562,1.0156,-0.2734
5.0157,0.7674,-0.4297,0.9375,0.0000,0.5469,0.8984,0.0000,-0.2344,0.7813,-0.4297,-0.1172,1.0156,-0.2734
5.0157,0.7674,-0.4297,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2344,0.7813,-0.4297,-0.1562,1.0156,-0.2734
4.9612,0.7674,-0.4297,0.9375,0.0000,0.5469,0.8984,0.0000,-0.2344,0.7813,-0.4297,-0.1172,1.0156,-0.2734
4.9612,0.7674,-0.4297,0.9375,0.0000,0.5469,0.8984,0.0000,-0.2344,0.7813,-0.4297,-0.1562,1.0156,-0.2734
4.9612,0.7674,-0.4297,0.9375,0.0000,0.5469,0.8984,0.0391,-0.2344,0.8203,-0.3906,-0.1172,1.0547,-0.2344
5.0157,0.8993,-0.4297,0.9375,0.0391,0.5859,0.8984,0.0000,-0.2734,0.7813,-0.4297,-0.1562,0.9766,-0.2734
5.0157,1.1046,-0.3906,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2734,0.7813,-0.4297,-0.1562,0.9766,-0.2734
4.9612,0.7674,-0.4297,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2344,0.7813,-0.4297,-0.1172,1.0156,-0.2734
4.9612,0.7722,-0.4297,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2734,0.7813,-0.4297,-0.1172,0.9766,-0.2734
4.9612,0.7722,-0.4297,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2734,0.7813,-0.4297,-0.1172,1.0156,-0.2344
4.9612,0.7674,-0.4297,0.9375,0.0000,0.5469,0.8984,0.0391,-0.2344,0.8203,-0.4297,-0.1172,1.0156,-0.2734
4.9067,1.0068,-0.4297,0.9766,0.0391,0.6250,0.9375,0.0391,-0.2344,0.8203,-0.3906,-0.1172,1.0156,-0.2344
4.9067,0.8260,-0.4688,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2734,0.7813,-0.4297,-0.1562,0.9766,-0.2734
4.9612,0.7674,-0.4688,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2734,0.7813,-0.4297,-0.1172,0.9766,-0.2734
5.0157,0.7674,-0.4688,0.9375,0.0000,0.5469,0.8594,0.0391,-0.2344,0.7813,-0.4297,-0.1172,1.0156,-0.2734
5.0157,0.7722,-0.4688,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2344,0.7813,-0.4297,-0.1172,1.0156,-0.2734
4.9612,0.7722,-0.4688,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2344,0.7813,-0.4297,-0.1172,1.0156,-0.2734
4.9612,0.7722,-0.4297,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2344,0.7813,-0.4297,-0.1172,1.0156,-0.2734
4.9612,1.0655,-0.4297,0.9766,0.0000,0.5859,0.8984,0.0391,-0.2344,0.8203,-0.3906,-0.1172,1.0156,-0.2344
5.0702,1.2463,-0.4297,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2734,0.7813,-0.4297,-0.1562,0.9766,-0.2734
5.0702,0.7722,-0.4688,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2734,0.7813,-0.4297,-0.1172,1.0156,-0.2734
5.0157,0.7674,-0.4688,0.9375,0.0000,0.5469,0.8594,0.0391,-0.2344,0.7813,-0.4297,-0.1172,1.0156,-0.2734
5.0157,0.7722,-0.4297,0.9375,0.0000,0.5469,0.8594,0.0391,-0.2344,0.7813,-0.4297,-0.1172,1.0156,-0.2734
4.9612,0.7722,-0.4688,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2344,0.7813,-0.4297,-0.1172,1.0156,-0.2734
5.0157,0.7674,-0.4688,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2344,0.7813,-0.4297,-0.1172,1.0156,-0.2734
5.0157,1.1926,-0.3906,0.9766,0.0391,0.5859,0.8984,0.0391,-0.2344,0.8203,-0.3906,-0.1172,1.0547,-0.2344
5.0702,0.7674,-0.4688,0.9375,0.0000,0.5859,0.8984,0.0000,-0.2344,0.8203,-0.4297,-0.1562,0.9766,-0.2734
4.9612,0.7674,-0.4688,0.9375,0.0000,0.5469,0.8594,0.0000,-0.2344,0.7813,-0.4297,-0.1172,1.0156,-0.2734
