 Vol  , Cur  ,  X1  ,  Y1  ,  Z1  ,  X2  ,  Y2  ,  Z2  ,  X3  ,  Y3  ,  Z3  ,  X4  ,  Y4  ,  Z4  
4.9612,0.9042,-0.4297,0.9766,0.0000,0.5859,0.8594,0.1172,-0.2344,0.8203,-0.3906,0.0391,0.9375,-0.3516
4.9612,0.8602,-0.4297,0.9375,0.0000,0.5469,0.8594,0.1172,-0.2344,0.8203,-0.3516,0.0391,0.9766,-0.3516
4.9067,1.2366,-0.4297,0.9375,0.0000,0.5469,0.8203,0.1172,-0.2734,0.7813,-0.4297,0.0000,0.9375,-0.3906
4.9612,0.8895,-0.4297,0.9375,0.0000,0.5469,0.8203,0.1172,-0.2344,0.7813,-0.3906,0.0000,0.9375,-0.3906
4.9612,0.8602,-0.4297,0.9375,0.0000,0.5469,0.8203,0.1172,-0.2344,0.7813,-0.3906,0.0000,0.9375,-0.3906
4.9612,0.8651,-0.4297,0.9375,0.0000,0.5469,0.8203,0.1172,-0.2344,0.7813,-0.3906,0.0000,0.9375,-0.3906
4.9612,0.8700,-0.3906,0.9375,0.0391,0.5859,0.8594,0.1172,-0.2344,0.7813,-0.3906,0.0000,0.9375,-0.3516
4.9612,0.8602,-0.4297,0.9375,0.0391,0.5469,0.8203,0.1172,-0.2344,0.7813,-0.3906,0.0000,0.9375,-0.3906
4.9612,1.0068,-0.3906,0.9766,0.0391,0.5859,0.8594,0.1172,-0.2344,0.8203,-0.3906,0.0781,0.9766,-0.3516
5.0157,0.8895,-0.4297,0.9375,0.0000,0.5469,0.8203,0.1172,-0.2734,0.7813,-0.3906,0.0000,0.9375,-0.3906
4.9612,0.8651,-0.3906,0.9375,0.0000,0.5469,0.8203,0.1172,-0.2344,0.8203,-0.3906,0.0000,0.9375,-0.3906
5.0157,0.9238,-0.4297,0.9375,0.0000,0.5469,0.8203,0.1172,-0.2344,0.7813,-0.3906,0.0000,0.9375,-0.3906
4.9612,0.8798,-0.4297,0.9375,0.0000,0.5469,0.8594,0.1562,-0.2344,0.7813,-0.3906,0.0000,0.9375,-0.3906
4.9612,0.8847,-0.4297,0.9375,0.0000,0.5469,0.8203,0.1172,-0.2734,0.7813,-0.3906,0.0000,0.9375,-0.3906
4.9612,0.8798,-0.4297,0.9375,0.0000,0.5469,0.8203,0.1172,-0.2344,0.7813,-0.3906,0.0000,0.9375,-0.3906
4.9612,1.0362,-0.4297,0.9766,0.0000,0.5859,0.8594,0.1172,-0.2734,0.8594,-0.3906,0.0000,0.9766,-0.3516
4.9612,0.8798,-0.4297,0.9375,0.0000,0.5469,0.8203,0.1172,-0.2344,0.7813,-0.4297,0.0000,0.9375,-0.3906
5.0157,1.1535,-0.3906,0.9375,0.0000,0.5469,0.8203,0.1172,-0.2734,0.7813,-0.4297,0.0000,0.9375,-0.3906
5.0157,1.0899,-0.3906,0.9375,0.0000,0.5859,0.8203,0.1172,-0.2734,0.7813,-0.3906,0.0000,0.9766,-0.3516
4.9067,1.0459,-0.3906,0.9766,0.0000,0.5859,0.8594,0.1172,-0.2344,0.7813,-0.4297,0.0000,0.9375,-0.3906
4.9612,1.0997,-0.3906,0.9766,0.0391,0.5859,0.8594,0.1172,-0.2344,0.7813,-0.4297,0.0000,0.9375,-0.3906
4.9612,1.0166,-0.3906,0.9766,0.0391,0.5859,0.8594,0.1172,-0.2344,0.8203,-0.3906,0.0000,0.9375,-0.3906
4.9612,1.0508,-0.3906,0.9766,0.0391,0.5859,0.8594,0.1562,-0.2344,0.8203,-0.3906,0.0391,0.9375,-0.3516
4.9067,1.1730,-0.3906,0.9375,0.0000,0.5469,0.8594,0.1172,-0.2734,0.7813,-0.4297,0.0000,0.9766,-0.3906
5.0157,1.1535,-0.3906,0.9766,0.0391,0.5859,0.8594,0.1172,-0.2344,0.7813,-0.3906,0.0000,0.9375,-0.3906
4.9067,1.1437,-0.3906,0.9766,0.0391,0.5859,0.8594,0.1172,-0.2734,0.7813,-0.3906,0.0000,0.9375,-0.3906
4.9067,1.1535,-0.3906,0.9766,0.0391,0.5469,0.8594,0.1172,-0.2734,0.7813,-0.3906,0.0000,0.9375,-0.3906
4.9612,1.0459,-0.3906,0.9766,0.0391,0.5859,0.8984,0.1172,-0.2734,0.7813,-0.4297,0.0000,0.9375,-0.3906
4.9612,1.1290,-0.3906,0.9766,0.0391,0.5859,0.8594,0.1172,-0.2734,0.7813,-0.4297,0.0000,0.9375,-0.3906
4.9612,1.0166,-0.3906,0.9766,0.0000,0.5469,0.8203,0.1172,-0.2344,0.7813,-0.3906,0.0391,0.9766,-0.3516
4.9067,1.1046,-0.3906,0.9766,0.0000,0.5859,0.8203,0.1172,-0.2344,0.8203,-0.3906,0.0000,0.9375,-0.3906
4.9067,1.1339,-0.3906,0.9766,0.0391,0.5859,0.8203,0.1172,-0.2734,0.7813,-0.4297,0.0000,0.9375,-0.3906
5.0157,1.0508,-0.3906,0.9766,0.0391,0.5859,0.8594,0.1172,-0.2734,0.7813,-0.4297,0.0000,0.9375,-0.3906
4.9612,1.0264,-0.3906,0.9766,0.0391,0.5859,0.8594,0.1172,-0.2344,0.8203,-0.3906,0.0391,0.9766,-0.3516
5.0157,1.0215,-0.3906,0.9766,0.0391,0.5859,0.8594,0.1172,-0.2344,0.8203,-0.3516,0.0391,0.9766,-0.3516
