 Vol  , Cur  ,  X1  ,  Y1  ,  Z1  ,  X2  ,  Y2  ,  Z2  ,  X3  ,  Y3  ,  Z3  ,  X4  ,  Y4  ,  Z4  
4.9612,1.0264,-0.5078,0.8984,0.0391,0.5078,0.9375,-0.2344,-0.3125,0.9766,-0.1953,0.0000,1.0156,-0.2734
4.9612,0.9384,-0.5469,0.9375,0.0391,0.5078,0.9375,-0.2344,-0.5078,1.0547,-0.1562,0.0000,1.0156,-0.2734
4.9612,1.1388,-0.5469,0.9375,0.0000,0.5078,0.9375,-0.2344,-0.4297,1.0937,-0.1953,0.0000,1.0156,-0.2734
4.9612,0.7185,-0.5469,0.9375,0.0000,0.4688,0.9375,-0.2734,-0.3516,1.0937,-0.2344,0.0000,1.0156,-0.2734
4.9612,1.0362,-0.5469,0.9766,0.0000,0.5078,0.9766,-0.2344,-0.3125,1.1719,-0.2344,0.0000,1.0156,-0.2734
4.7976,0.0440,-0.4297,1.0156,0.0000,0.5078,1.0547,-0.2344,-0.1562,1.2109,-0.2734,-0.0391,0.9766,-0.3125
4.9612,0.2151,-0.5469,0.9766,-0.0391,0.5078,1.0156,-0.2344,0.0781,1.3672,-0.2734,0.0000,0.9766,-0.3125
5.0157,0.2688,-0.5469,0.9766,-0.0391,0.5078,1.0156,-0.2734,0.1172,1.3672,-0.1562,0.0000,1.0156,-0.3125
4.9612,0.3079,-0.5078,1.0156,-0.0391,0.5078,1.0156,-0.2734,-0.0391,1.2891,-0.0781,0.0000,1.0156,-0.3125
4.9612,0.4399,-0.5078,1.0547,-0.0391,0.5078,1.0156,-0.2734,-0.1562,1.1719,-0.0391,0.0000,1.0156,-0.2734
4.9612,0.4985,-0.5078,1.0156,-0.0781,0.5078,1.0156,-0.2734,-0.1562,1.0547,-0.0391,0.0000,0.9766,-0.3125
4.9612,0.8113,-0.5078,1.0547,-0.0391,0.5078,1.0547,-0.2344,-0.0391,1.0937,0.0000,0.0391,0.9766,-0.2734
5.1793,0.9286,-0.5078,1.0156,-0.0781,0.4688,1.0156,-0.2734,0.0391,0.8984,-0.1172,-0.0391,0.8984,-0.3125
4.9612,0.2248,-0.5078,1.0156,-0.0781,0.5078,1.0156,-0.2734,0.0391,0.8594,-0.1562,0.0000,0.9766,-0.2734
4.9067,0.2933,-0.5078,1.0156,-0.0781,0.5078,1.0156,-0.2734,0.0391,0.8594,-0.1953,0.0000,0.9766,-0.2344
4.9612,0.2151,-0.5078,0.9766,-0.1172,0.5078,0.9766,-0.2734,0.0391,0.8594,-0.1953,0.0000,0.9766,-0.2344
4.9612,0.2151,-0.4688,1.0156,-0.1172,0.5078,0.9375,-0.2734,0.0000,0.8594,-0.2344,0.0391,0.9766,-0.2344
4.9612,0.2395,-0.4688,0.9375,-0.1172,0.5078,0.9375,-0.2344,-0.0391,0.8594,-0.2344,0.0000,0.9766,-0.2734
4.9612,0.2346,-0.4688,0.8984,-0.1172,0.5078,0.9375,-0.2344,0.0000,0.8594,-0.2344,0.0781,1.0547,-0.1953
4.9612,0.9726,-0.3516,0.9375,-0.1172,0.5078,0.8984,-0.2344,-0.0781,0.7813,-0.3125,-0.0391,0.9375,-0.2734
4.9612,0.2248,-0.4297,0.8203,-0.1562,0.4688,0.8594,-0.2344,-0.0781,0.8203,-0.3125,0.0000,0.9766,-0.2344
4.9612,0.2395,-0.4297,0.8203,-0.1562,0.5078,0.8984,-0.1953,-0.0781,0.8203,-0.3125,0.0000,0.9766,-0.2734
