 Vol  , Cur  ,  X1  ,  Y1  ,  Z1  ,  X2  ,  Y2  ,  Z2  ,  X3  ,  Y3  ,  Z3  ,  X4  ,  Y4  ,  Z4  
5.0157,1.0068,-2.2656,-0.2344,-1.0156,1.6797,-1.1719,0.1172,-0.0781,0.8203,-0.3516,-0.3516,0.9766,-0.2344
4.9612,0.4741,-2.2266,-0.1562,-0.8984,1.8750,-1.0547,0.3125,0.0781,0.9766,-0.2344,-0.2344,1.0156,-0.2344
5.0157,0.3372,-2.3438,-0.3516,-1.0547,1.6016,-1.2109,0.0781,-0.1172,0.7422,-0.3906,-0.3906,0.8594,-0.3125
5.0157,0.6403,-2.3828,-0.3906,-1.0156,1.7188,-1.1719,0.1953,0.0391,0.8984,-0.2734,-0.2734,1.0937,-0.0781
5.0157,0.5425,-2.4219,-0.4297,-1.0156,1.7578,-1.1719,0.1562,-0.0781,0.8203,-0.3516,-0.3516,0.9375,-0.2734
5.0157,0.7625,-2.4609,-0.4688,-0.9766,1.7578,-1.1328,0.1562,-0.0781,0.8203,-0.3516,-0.3516,0.9375,-0.2734
4.9612,0.6305,-2.4609,-0.5078,-0.9766,1.8359,-1.0937,0.1953,-0.0391,0.8203,-0.3516,-0.3516,0.9375,-0.2344
5.0157,0.8211,-2.4609,-0.5469,-1.0156,1.8359,-1.0937,0.1562,-0.0781,0.8203,-0.3516,-0.3516,0.9375,-0.2734
4.9067,1.2366,-2.3438,-0.4688,-0.8984,1.9141,-0.9375,0.3906,0.1172,0.9766,-0.2344,-0.2734,0.9766,-0.2344
5.0702,0.4790,-2.4609,-0.6250,-1.0156,1.7969,-1.0937,0.1172,-0.1172,0.7813,-0.3906,-0.3516,0.8984,-0.3125
4.9612,0.5718,-2.3828,-0.5469,-0.9375,1.9141,-0.9766,0.1953,-0.0391,0.8594,-0.3516,-0.3125,0.9375,-0.2344
5.0157,0.6256,-2.3828,-0.5469,-0.9375,1.9141,-0.9766,0.1562,-0.0391,0.8984,-0.2734,-0.1953,1.0937,-0.1562
4.9612,0.6061,-2.3438,-0.5078,-0.8984,1.8750,-0.8984,0.1562,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
5.1247,0.0049,-2.3047,-0.4688,-0.8594,1.8750,-0.8594,0.1562,-0.0391,0.8203,-0.3516,-0.3125,0.9375,-0.2734
4.9612,0.6012,-2.3047,-0.4688,-0.8203,1.7969,-0.8203,0.1562,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
5.0702,1.0948,-2.1484,-0.2734,-0.7031,1.8359,-0.7422,0.1953,0.0391,0.9766,-0.2734,-0.2734,0.9766,-0.2344
5.0702,0.5083,-2.2266,-0.4297,-0.7422,1.6406,-0.8203,0.1172,-0.0781,0.8203,-0.2734,-0.3125,0.9375,-0.2734
5.0157,0.6305,-2.1484,-0.3516,-0.7031,1.6406,-0.7422,0.1172,-0.0391,0.8594,-0.3125,-0.3125,0.9766,-0.1953
5.0157,0.6794,-2.1094,-0.3125,-0.6641,1.6016,-0.7422,0.1172,-0.0781,0.8203,-0.3516,-0.3125,0.9375,-0.2734
